row,timestamp,prediction,score,reasons,move_count,click_count,left_click_count,right_click_count,scroll_count,event_rate,path_length,displacement,straightness,speed_mean,speed_std,speed_max,acceleration_mean,acceleration_std,acceleration_max,direction_change_mean,direction_change_std,click_interval_mean,click_interval_std,click_hold_mean,click_hold_std,double_click_count,scroll_abs_total,scroll_abs_mean,scroll_interval_mean,scroll_interval_std
1,2026-05-30 21:18:22,normal,0.12424307512351596,,211,1,1,0,15,24.978840289646534,997.3171282899791,154.80633061990713,0.1552227734074329,586.3625182413034,606.3572468034746,2789.643035818185,13816.464157227869,13342.571670061665,64348.88610585521,16.030742799159384,24.19974971075947,0.0,0.0,0.0957481861114502,0.0,0.0,15.0,1.0,0.5845305749348232,1.1578599172190183
2,2026-05-30 21:18:26,normal,0.13058497420363596,,299,2,2,0,11,31.400268762027874,3211.3177299424656,543.3313905895737,0.16919266054664361,1342.464078785041,1247.0964293137567,6021.761781801061,25503.669874847925,26883.634494074442,192183.92155014182,9.061695169743345,17.815136381235895,2.1354482173919678,0.0,0.10440564155578613,0.008657455444335938,0,11.0,1.0,0.2703984498977661,0.21907810374606387
3,2026-05-30 21:18:30,normal,0.0998875193023055,,297,2,2,0,21,32.9658776485924,3348.3704868645427,719.2781103300725,0.21481437408188775,1412.1300926423671,1211.42084563154,6021.761781801061,27281.498588134156,27384.401107059384,192183.92155014182,8.321759912358923,15.451503422162022,2.1354482173919678,0.0,0.10440564155578613,0.008657455444335938,0,21.0,1.0,0.4451983094215393,1.2836328670844894
4,2026-05-30 21:18:34,normal,0.1161052106792212,,160,0,0,0,20,18.78117674007459,1511.146565653324,835.0568842899266,0.552598208055948,1188.4591469833479,1254.1006550244563,6021.761781801061,25656.056145068247,28441.950866686744,192183.92155014182,10.638153317518459,17.951105188540634,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.3608471468875283,0.9761392952468567
5,2026-05-30 21:18:38,normal,0.07297003016549908,,187,1,1,0,20,24.620962800056645,1537.8991385662478,1020.1298936900143,0.6633269166410098,1051.928777084267,1547.0501187084187,6517.5461169557175,50267.59435950286,341434.45914557634,4649097.177554812,16.573706512217544,29.14162486240127,0.0,0.0,0.08029007911682129,0.0,0.0,20.0,1.0,0.3608471468875283,0.9761392952468567
6,2026-05-30 21:18:42,normal,0.0856575341100726,,168,1,1,0,5,18.184357314225736,1498.4676760346201,975.7233214390235,0.651147393463348,1141.5660940401435,1607.5660622044256,6517.5461169557175,53966.38077499351,360192.87028020946,4649097.177554812,18.132459211321013,34.29504277816177,0.0,0.0,0.08029007911682129,0.0,0.0,5.0,1.0,0.04574418067932129,0.016504372840216254
7,2026-05-30 21:18:50,normal,0.056460969546451245,direction_change_std: 49.9961,12,0,0,0,0,1.4018166146343192,12.414213562373096,7.810249675906654,0.6291376925864364,126.57004250344006,78.94000353702265,258.0078122597115,10258.728261696475,9957.257383465878,33284.01559352127,28.125,49.99609359740019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-05-30 21:19:03,normal,0.13639097794051153,,177,1,1,0,9,46.816103289189094,1843.846143230259,1013.87030728787,0.5498670868013189,1304.3278903172434,1269.6738583619183,5780.173390127788,26455.245257010418,27281.583795222363,135436.8284279734,11.064209748072543,18.88147121508327,0.0,0.0,0.07994937896728516,0.0,0.0,9.0,1.0,0.14588963985443115,0.2136816770579918
9,2026-05-30 21:19:07,normal,0.10825061272396663,,323,2,2,0,19,42.484752519583225,3221.1252395593224,772.7884574707363,0.2399125771267622,1242.7085517532394,1296.522823663051,6695.799747724817,37428.770521673214,203302.1109530973,3587519.0698717516,12.35720369507148,22.867732129307477,3.6877169609069824,0.0,0.08392214775085449,0.003972768783569336,0,19.0,1.0,0.39285948541429305,0.8745269502538489
10,2026-05-30 21:19:11,anomaly,-0.06406563052490166,"path_length: 25782.2497, speed_mean: 7091.4242, speed_std: 8785.9409, speed_max: 51801.3233, acceleration_mean: 264427.3188",456,1,1,0,17,47.69011102326395,25782.249669810415,476.5133786159629,0.01848222652090495,7091.424242855455,8785.940901310143,51801.323290311884,264427.31881363824,435997.96927279595,4263251.282949422,15.419981761549645,27.158902804043443,0.0,0.0,0.08789491653442383,0.0,0.0,17.0,1.0,0.4530032128095627,0.9282840980681616
11,2026-05-30 21:19:15,anomaly,-0.0913459674300594,"path_length: 24327.5412, speed_mean: 7462.7910, speed_std: 9217.5582, speed_max: 51801.3233, acceleration_mean: 277871.7617",409,0,0,0,16,42.70310503059754,24327.541217987524,329.3281038721111,0.013537253967474914,7462.790968959152,9217.558221834655,51801.323290311884,277871.76170005207,423856.15422782616,4263251.282949422,18.224039835119548,27.927912652271907,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.5466469923655192,1.4428684632553463
12,2026-05-30 21:19:19,anomaly,-0.07423215354186152,"path_length: 25503.4455, speed_mean: 6162.7899, speed_std: 8561.2500, speed_max: 51801.3233, acceleration_mean: 224223.9414",519,0,0,0,13,57.22781923221917,25503.445547368763,151.43315356948756,0.005937752735732258,6162.78989488442,8561.250000207745,51801.323290311884,224223.9414236909,390051.7725942838,4263251.282949422,15.703247595242113,25.257604458494445,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.22204307715098062,0.274504203812745
13,2026-05-30 21:19:27,normal,0.1288907669193593,,178,0,0,0,4,18.30286652387795,1322.0760019637019,279.32955446926843,0.21128101111764794,929.9087352880384,786.6975869291708,2898.3432313419075,20774.553715389993,19391.444921770842,92681.90002368316,11.284214453812366,19.363042277452408,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.08204515775044759,0.037488198393004955
14,2026-05-30 21:19:31,normal,0.12597854801905622,,207,0,0,0,7,33.52218052941663,1262.9592932789506,152.6106156202772,0.12083573590409458,760.5548252808015,694.3103284053982,2820.784667810516,19228.830542518404,17429.795157167413,92681.89820487393,11.022464272325427,17.335111519117042,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1301736036936442,0.15751216640637047
15,2026-05-30 21:19:35,normal,0.12233704625637404,,249,0,0,0,18,26.72023238802937,1515.8066592486493,166.39711535961192,0.1097746301247226,758.9217400596401,684.6398494993653,2820.784667810516,18948.103972211098,17156.993533602097,92681.89820487393,11.126652204505666,17.909305909925845,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.34239983558654785,0.5370508512223731
16,2026-05-30 21:19:39,normal,0.12510646668806263,,245,0,0,0,19,35.793053195580846,1572.718476488685,179.27911200137063,0.11399313652220609,801.3675755433931,691.6295590379754,2820.784667810516,19179.944089867153,17274.782182462837,92681.89820487393,12.85148144149173,19.556586453213484,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.36547887325286865,0.5305233229419242
17,2026-05-30 21:19:48,anomaly,-0.012639171138199679,"event_rate: 131.9188, straightness: 0.9963, speed_mean: 4783.7839",20,0,0,0,0,131.91875349902185,725.7469919463491,723.0297365945609,0.9962559192363981,4783.78390892082,1698.2762202672516,6885.1084083676715,74351.27868914115,64059.75921293742,205200.40084156583,3.107206807025183,4.235605815115725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-05-30 21:19:52,normal,0.09855589945750104,,131,2,2,0,0,82.35492503305579,2174.0076100269853,1023.078198379772,0.4705955000622435,1925.2113538517322,1922.9022681259505,8470.39882402532,57191.03225297664,152883.70335704676,1378680.0489546475,13.227757777693622,25.767151000529847,0.6464686393737793,0.0,0.06716012954711914,0.00469970703125,0,0.0,0.0,0.0,0.0
19,2026-05-30 21:19:56,normal,0.083814347277129,speed_mean: 2267.4132,196,2,2,0,5,24.017484115900146,3711.062699123904,487.19811165479695,0.1312826408914657,2267.4132110289547,2307.2604523910554,10281.090149795733,55746.21906284886,127968.35241905996,1378680.0489546475,10.005159616955213,22.68976906062106,0.6464686393737793,0.0,0.06716012954711914,0.00469970703125,0,5.0,1.0,0.02231729030609131,0.006942187516585159
20,2026-05-30 21:20:00,normal,0.026623299049199856,"speed_std: 2765.4935, speed_max: 26630.5799, acceleration_mean: 132443.7693, acceleration_std: 981835.8620",273,1,1,0,12,56.497280913594636,3368.992726694692,1061.6449500656988,0.3151223633264638,1598.097095077236,2765.4935377801567,26630.579873148436,132443.76927732554,981835.8619678577,11762504.159872951,11.771797802665745,20.862652332463423,0.0,0.0,0.07240033149719238,0.0,0.0,12.0,1.0,0.39852081645618787,1.049194778098594
21,2026-05-30 21:20:04,normal,0.016555076045401018,"speed_max: 26630.5799, acceleration_mean: 106470.7673, acceleration_std: 866570.6580",351,3,2,1,16,43.17154356411161,3783.211022528937,1066.6363016511298,0.2819394147720903,1388.7424331833345,2479.2408450721127,26630.579873148436,106470.76734661627,866570.6579933562,11762504.159872951,11.159334665626332,19.37465876822083,1.9395900964736938,1.4436084032058716,0.06419070561726888,0.006630364365818414,0,16.0,1.0,0.5498394330342611,1.2602393531838803
22,2026-05-30 21:20:08,normal,0.07830835475008963,click_interval_std: 3.2160,301,3,2,1,11,31.852584851571976,2160.859933715226,745.1509914104657,0.3448400240034564,895.245575944563,906.4218693239237,4258.176649746193,18171.9367261058,17931.09845968975,124731.37907153144,12.943182047654265,22.075140642146565,3.7120068073272705,3.2160251140594482,0.06946746508280437,0.013648829791543818,0,11.0,1.0,0.44554383754730226,1.1251342895677128
23,2026-05-30 21:20:12,normal,0.062136375424816315,scroll_interval_std: 2.6664,397,4,4,0,9,50.048281881361916,4792.146338385898,334.32020579079574,0.06976418961016166,1519.6462359227678,1688.843919601991,10855.63581682133,41877.90528957994,269463.53050597216,5115826.233473492,12.314390812707902,23.09881901984955,1.1201857725779216,0.4132436652649411,0.09044629335403442,0.007054738875573175,0,9.0,1.0,1.0340015292167664,2.666358284161968
24,2026-05-30 21:20:16,normal,0.11368319123298459,,589,4,4,0,13,63.48884417679833,5632.396030247069,271.42586464815764,0.048190124272254234,1200.2864092461255,1477.9407999352577,10855.63581682133,33248.42656155852,221551.50898258606,5115826.233473492,11.510883678183223,20.974465220986968,1.1201857725779216,0.4132436652649411,0.09044629335403442,0.007054738875573175,0,13.0,1.0,0.19264179468154907,0.3380257805881082
25,2026-05-30 21:20:20,normal,0.07651456361153247,move_count: 714.0000,714,1,1,0,18,73.56126679737646,5387.093510014343,1083.362358585529,0.2011033141659062,938.4155646108204,1186.9094273481962,7422.135095791038,27653.72660412855,35956.63203392175,512231.8685913356,14.323958424183052,21.113009842388923,0.0,0.0,0.09555411338806152,0.0,0.0,18.0,1.0,0.48421569431529327,1.261958401630615
26,2026-05-30 21:20:24,normal,0.08447341560252392,,574,0,0,0,12,66.89494082854168,2930.044895407285,170.42593699317015,0.05816495756099343,635.8096896873296,769.3365483843033,6062.195443005591,34632.880752603014,183817.89164079225,4336055.938721576,18.3874647772002,23.912955080960067,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.44725086472251196,0.9181512215840876
