move_count,click_count,left_click_count,right_click_count,scroll_count,event_rate,path_length,displacement,straightness,speed_mean,speed_std,speed_max,acceleration_mean,acceleration_std,acceleration_max,direction_change_mean,direction_change_std,click_interval_mean,click_interval_std,click_hold_mean,click_hold_std,double_click_count,scroll_abs_total,scroll_abs_mean,scroll_interval_mean,scroll_interval_std
492,5,5,0,9,63.88184045114341,3327.290739605127,1346.1147796529092,0.4045678255975497,840.6792503799992,1031.6092968878952,5869.094241213362,18123.52295280156,19521.119155780147,125970.07181106402,12.422657815839754,19.88113658735312,1.3898390531539917,0.6717558589603034,0.0589109420776367,0.0173820750940141,0.0,9.0,1.0,0.0759400129318237,0.0924459403214112
665,8,8,0,0,68.75405215174192,5213.764920847141,931.7907490418652,0.1787174456823163,974.9220891058676,1250.4159587248903,6717.123905673047,20110.20985219597,22742.944726067784,154615.0435335913,11.862015393413367,20.694182178632783,1.3361236367906844,0.6118537362006778,0.0548309981822967,0.0167470118800916,0.0,0.0,0.0,0.0,0.0
633,8,7,1,0,65.4748742488745,5374.600073165315,1310.8932069394516,0.2439052560365509,1057.1868247374944,1501.526170035204,8583.617046976184,21302.77978866945,25719.930773962536,154615.0435335913,12.391751363707789,20.700276753480807,0.9819912229265484,0.5323967663933772,0.0556128323078155,0.0162786220014202,1.0,0.0,0.0,0.0,0.0
541,7,6,1,0,55.4436656619981,3356.819615743983,568.1663488803257,0.1692573369791874,769.3536950741242,1306.9146184965566,8583.617046976184,16778.42446434233,22054.697425729944,143287.18585504062,13.423740696782248,19.99083663332196,1.2560288508733113,0.7468196859035042,0.0608388185501098,0.0237598755856929,1.0,0.0,0.0,0.0,0.0
586,3,3,0,0,59.2957343229504,4294.320061778696,70.60453243241541,0.0164413763801227,910.091325476668,1487.5868801689933,8583.617046976184,18653.296099022715,24818.46699680015,206529.87020180063,13.134668898935969,26.52474949464392,3.5763134956359863,1.9514667987823489,2.3075274229049683,2.211544156074524,0.0,0.0,0.0,0.0,0.0
793,4,4,0,0,80.84348686571664,6250.4901600879175,933.4007713731546,0.1493324119335987,981.2740417707278,1483.9063397727828,8189.916722610068,19043.32734009285,24051.06183052852,206529.87020180063,12.514749884938894,24.49795863784121,3.2078499794006348,1.640651934840983,2.103558699289957,1.712552070718097,0.0,0.0,0.0,0.0,0.0
794,3,3,0,0,80.68195287146833,6804.820707638968,477.2179795439396,0.070129397973443,1068.1462774792583,1556.2545076142528,8189.916722610068,20858.447816302123,25903.549398080577,206529.87020180063,13.09605667548144,25.65153402316484,2.0478848218917847,0.0324138402938842,0.9090662002563475,0.1258380832638194,0.0,0.0,0.0,0.0,0.0
447,1,1,0,0,45.032326658328905,3815.6897395462456,1095.6372574899049,0.28714002769528,1066.7628425340374,1391.974466023226,7089.171438103736,20593.271926061283,24652.12604461179,188063.5397081082,12.61360917369062,20.70263236316844,0.0,0.0,0.935594081878662,0.0,0.0,0.0,0.0,0.0,0.0
313,2,2,0,0,56.11901705369439,1795.8188926995635,1500.8031183336475,0.8357207535986918,713.054933362214,772.0707489644902,3650.873594864605,15321.016987024268,15802.841226756327,95594.33655866428,13.323436373620636,24.89743696579668,0.8237011432647705,0.0,0.0920436382293701,0.0045549869537353,0.0,0.0,0.0,0.0,0.0
533,4,4,0,19,57.75708584116836,4408.521834362716,923.9853894948772,0.2095907481489078,1029.566083360319,1422.6495533259135,8139.239197200935,20296.04365163876,23764.69694604762,173706.4004600914,11.589327022248511,22.07630748629127,1.525224765141805,0.8919750186565648,0.0819786190986633,0.0120041528662381,0.0,19.0,1.0,0.0511253012551201,0.0884423155069648
593,6,6,0,19,62.44894159219449,5256.588207636428,940.3323880415904,0.1788864470447841,1101.5580725473458,1632.74023278166,8139.239197200935,20900.15746160263,26607.34039275708,173706.4004600914,11.913748158765396,21.14657664859625,1.5023730754852296,0.9543271380348616,0.060285727183024,0.0126002869585759,0.0,19.0,1.0,0.0511253012551201,0.0884423155069648
655,7,7,0,10,67.90043223894615,6206.677717308059,461.9437195157003,0.0744268899652249,1183.1169808963616,1499.5307688396233,7224.456298167468,25674.480899082693,41279.14806638635,504997.8557021736,11.364008927263413,20.778847977245217,1.170736312866211,0.548214327309713,0.0596852983747209,0.0117140578562821,0.0,10.0,1.0,0.0658209853702121,0.1019744009628418
580,6,6,0,0,59.24850990960135,5986.577384638661,1161.4000172205956,0.194000668929914,1292.6790494709785,1488.509156020182,7881.937624657479,30468.869213051235,55514.67623102666,831435.4898910827,8.510429955472956,17.306454950961886,1.4225680351257324,0.5791787969030975,0.1039689779281616,0.0970082101476106,0.0,0.0,0.0,0.0,0.0
632,7,6,1,0,64.65262317425122,5290.3821147989365,634.1135544995076,0.1198615791335154,1089.9688636809617,1516.4350108204608,24873.0498624564,113621.36269030816,1897666.586058295,47437864.39842191,9.837958957213148,21.4347090393735,1.5612759192784629,1.209445052828121,0.1142151355743408,0.0854543466806056,0.0,0.0,0.0,0.0,0.0
261,2,1,1,4,27.53804922288032,1769.8651035084847,718.7892597973345,0.4061265790101435,847.0458045489883,1014.75194006162,5880.238663198276,21347.34049682332,27413.717024133894,172519.03936023518,14.634470584360026,26.27761716742366,0.4959290027618408,0.0,0.0881067514419555,0.0158294439315795,0.0,4.0,1.0,0.0266136328379313,0.0087548945737486
352,1,1,0,7,60.32869899645923,2736.5204980253216,604.9338806844927,0.2210595101045339,970.6465795698886,1244.6792774303244,6575.960617108674,21021.2163081621,24731.30573199805,172519.03936023518,9.768210809249403,17.318310767412157,0.0,0.0,0.0644161701202392,0.0,0.0,7.0,1.0,0.3584671417872111,0.7409400700574361
443,1,1,0,7,58.7341297291215,2979.188682585976,548.1788029466298,0.1840027139438524,837.0309332042684,1146.0701800928982,6575.960617108674,19026.04007284268,22836.484077922312,172519.03936023518,10.447509210791925,17.80902564789644,0.0,0.0,0.0644161701202392,0.0,0.0,7.0,1.0,0.3584671417872111,0.7409400700574361
278,1,1,0,5,28.500492640904536,1064.7356583771325,477.94246515663366,0.4488836843175822,468.46843470015,636.1619153050746,3033.582095513655,13406.43351522164,16462.538168492843,124850.7544468468,17.956334022836863,26.737094508991067,0.0,0.0,0.0644161701202392,0.0,0.0,5.0,1.0,0.1379503607749939,0.174600933226272
297,1,1,0,14,40.54570169445649,1295.539550433724,736.5303795499544,0.5685124620883838,535.5210220027894,632.2022342769233,2727.718848439583,14161.89861486788,16533.3070158547,124850.7544468468,23.019398144572087,28.52703258862513,0.0,0.0,0.113701581954956,0.0,0.0,14.0,1.0,0.5938218373518723,1.0998225527770835
341,1,1,0,17,37.2206751159278,1339.439045370336,766.2643147113142,0.57207852597686,477.61883939649687,608.9345327818294,2727.718848439583,12899.79633377101,15855.698016417196,124850.7544468468,27.23631257154528,31.43350666055537,0.0,0.0,0.113701581954956,0.0,0.0,17.0,1.0,0.6045027375221252,1.0075577188061648
307,2,1,1,27,34.12468180663679,1705.0314810824193,178.16004041310725,0.104490763009258,685.6055011339482,1064.110011315579,7306.441334864202,20657.35153712847,32687.653260415744,258000.53026161905,19.942913399055275,27.851446242955763,0.465104341506958,0.0,0.0715886354446411,0.0163310766220092,0.0,27.0,1.0,0.3058406939873329,0.6411614075972425
257,2,1,1,27,28.823333250455523,1350.9301635724423,30.0,0.022206921430096,647.8880860483623,1119.065249345924,7306.441334864202,20869.45412569408,35310.900706019675,258000.53026161905,15.503239229771449,25.15152718862092,0.465104341506958,0.0,0.0715886354446411,0.0163310766220092,0.0,27.0,1.0,0.3086193249775813,0.6386037900058676
531,2,1,1,12,55.31975529418482,2204.910898538952,788.812398482681,0.3577525055571972,511.0444628347311,819.6468511891936,7306.441334864202,16662.900421301103,26503.346833489763,258000.53026161905,11.2362292264424,20.2750802317557,0.465104341506958,0.0,0.0715886354446411,0.0163310766220092,0.0,12.0,1.0,0.1984895142641934,0.3355540247066166
513,2,1,1,7,54.6735455316168,1944.0240085370365,90.0222194794152,0.0463071541730397,464.614304850024,599.8237688164561,4453.3320970502,13501.022571711406,15580.84109637984,115593.65151168664,11.348499220387556,21.01009383451695,0.5919160842895508,0.0,0.0717958211898803,0.0239943265914917,0.0,7.0,1.0,0.0800114075342814,0.1188141414356502
523,2,1,1,8,54.40142226356343,1952.6163676842827,91.2414379544733,0.046727785070593,455.7277598115393,597.3271153113133,4453.3320970502,13133.018009525402,15455.3708173881,115593.65151168664,12.265509415569976,22.453979225727323,0.5919160842895508,0.0,0.0717958211898803,0.0239943265914917,0.0,8.0,1.0,0.2734214237758091,0.4863586338873758
264,3,2,1,11,28.64959798658325,1911.5221596985496,237.77510382712484,0.1243904511494768,895.4530662641309,1297.6724510192405,6062.810641242503,16918.979781845628,21534.816069176068,115593.65151168664,17.172093013183144,28.690937807250048,4.8767828941345215,4.284866809844971,0.0660638014475504,0.0212021360489699,0.0,11.0,1.0,0.6992266654968262,1.37960157819867
311,3,2,1,7,53.78621081979698,2228.1931018309915,719.3420604969516,0.3228364991821583,892.0875101667918,1155.3349343909283,6062.810641242503,18534.46857099019,20678.04025724707,134485.2491870259,14.988127507044531,22.7487820395611,0.983184576034546,0.4232463836669922,0.060698906580607,0.0078008395513532,0.0,7.0,1.0,1.0039747953414917,1.7223757624647873
620,5,4,1,4,64.37872826004275,4408.206398071448,543.566923202654,0.1233079565966919,883.7375538965925,972.751396784907,6062.810641242503,18272.405707557307,19397.67297073575,134485.2491870259,12.634968876140857,20.90893959989272,1.6174824237823486,1.4655128574867142,0.0700588703155517,0.015026830077743,0.0,4.0,1.0,0.2561620076497395,0.2773630672208936
577,5,4,1,4,59.10028322117156,3168.1899247416263,611.3043431875811,0.1929506619580057,678.3147037459172,680.001981867293,3290.080575842032,15314.323507087014,16904.237115027685,143178.49133202113,13.068330135984333,21.265303967987546,1.461989402770996,1.3114665885691827,0.0720894813537597,0.0221175422403889,0.0,4.0,1.0,0.2561620076497395,0.2773630672208936
585,7,6,1,0,59.843261230558674,2706.272123477924,719.8847129922957,0.2660060334461662,572.1390678475858,546.3550998629092,2716.878194594611,15179.343745009624,22146.32495071259,359440.8457014959,15.69659097380672,27.72529285160593,1.6414399941762288,1.0009732553393649,0.0666795969009399,0.021593883978821,0.0,0.0,0.0,0.0,0.0
541,7,5,2,0,55.54431702063312,2349.3869246307245,214.46211786700232,0.0912842902199736,536.0739121367341,547.3827176204361,2983.677040725592,14886.020584549233,21875.071087494987,359440.8457014959,17.121213399162325,28.68912490756781,1.3866064548492432,0.452508174412226,0.0868407658168247,0.0293403472498074,0.0,0.0,0.0,0.0,0.0
594,7,6,1,0,60.84732371680656,3392.517286536546,532.2800015029684,0.1568982429700095,706.3300016008052,740.746067289045,3545.373947169812,17107.239777429597,16183.897812593135,78798.2367631419,14.705542598827098,23.7999649651549,1.3359659910202026,0.5291261504083964,0.0937841279166085,0.0245849740834233,0.0,0.0,0.0,0.0,0.0
624,6,6,0,0,63.651782754209975,4759.332416953517,938.6138716213392,0.1972154473341353,946.4987785383784,1035.8004108006803,4725.7604677365325,20440.08059750157,19541.041441709272,140159.0661992569,13.926750878836703,24.13811813977349,1.406399631500244,0.4994661739025368,0.0827968915303548,0.0170171058912244,0.0,0.0,0.0,0.0,0.0
574,4,4,0,16,59.84785626533706,5453.079187028612,429.8301990321294,0.0788233921221203,1205.0070235477554,1610.166604491243,9918.604326347628,42808.71073608433,249749.0517767229,5571232.028550794,13.08692946609839,23.49641164388194,1.8986180623372395,0.4423573284061274,0.0781455039978027,0.0141764571467081,0.0,16.0,1.0,0.1327247301737467,0.2193733438128775
329,2,2,0,27,36.000126171554264,3288.731495745309,604.6354273444454,0.1838506512698507,1285.30431043433,1890.989408017608,9918.604326347628,57397.75057444135,329104.42398226704,5571232.028550794,14.290711797137655,24.854256939520976,2.4799225330352783,0.0,0.0763815641403198,0.0198920965194702,0.0,27.0,1.0,0.2245748868355384,0.4313103609130697
72,0,0,0,34,10.624784808044163,96.00669071160512,66.37017402418047,0.6913077987819629,147.99251162409587,121.2382436416834,451.8983456412285,7255.191632246111,8491.474550542562,48692.65123586473,29.71698126876434,31.70734659977911,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.3023022232633648,0.5156035901775828
22,0,0,0,21,4.362705233686384,20.414213562373096,15.132745950421556,0.741284786905228,95.54756595735437,68.99665329101649,254.2850040922732,5418.250084120757,5634.715660780909,16164.480532025416,18.0,32.03123475609393,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.3212231397628784,0.5770324367891697
39,0,0,0,19,6.061680577381243,48.17509258978563,16.278820596099706,0.3379094822861064,128.7335664418074,112.6962731196388,484.3473765135865,7505.313680037796,9908.488735595009,42263.40979854591,29.98405519425436,34.74247900034326,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.531572421391805,1.3109942590606345
33,0,0,0,20,6.006201327200742,40.17509258978563,19.72308292331602,0.4909281261577115,125.37977554515425,116.71629331737188,484.3473765135865,6943.165258502466,10249.133831613985,42263.40979854591,29.980375623697668,32.71395446160562,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.3237793822037546,0.567478116440995
188,1,1,0,25,22.32108829689552,394.17976971520216,73.76313442364011,0.187130695410712,253.7963424771953,196.25090490381305,973.740011195945,9079.601944623597,8077.360725821075,42263.40979854591,20.38403074599709,25.043409962469056,0.0,0.0,0.0399801731109619,0.0,0.0,25.0,1.0,0.3943504790465037,0.7816423881862175
350,2,2,0,20,38.70024505941257,2659.564117078099,656.048778674269,0.2466753008365257,948.2584796416036,1291.7452288028076,6186.324848111354,20659.03918570584,33291.323341357114,387259.60085903713,15.81292632783333,28.8477646109998,3.519815444946289,0.0,0.0560380220413208,0.0160578489303588,0.0,20.0,1.0,0.5086327101054945,1.0552285826128796
314,2,2,0,25,34.32703405830894,2587.786544435773,720.136098248102,0.2782826503973172,1029.444879839096,1339.8584040748538,6186.324848111354,21789.142122370187,34894.75009617996,387259.60085903713,14.800020541374874,29.68493836082154,3.519815444946289,0.0,0.0560380220413208,0.0160578489303588,0.0,25.0,1.0,0.3156426846981048,0.8015412690236751
156,1,1,0,17,17.653852230541276,2064.9862465995434,282.24280327406046,0.1366802339428825,1656.0390668441305,1569.4955215469336,5268.152659426985,31557.44418647907,41920.88932255301,387259.60085903713,18.04062014217289,39.77332247785214,0.0,0.0,0.0967631340026855,0.0,0.0,17.0,1.0,0.3215128183364868,0.6009550741453549
224,1,1,0,18,25.019423866630635,3205.0423975966914,1764.4857607813103,0.5505342962403288,1848.44294198948,2565.797087697776,18355.56301269368,92228.65445021084,837361.1883134255,12489763.32436142,17.12861611574905,32.48710609249429,0.0,0.0,0.0967631340026855,0.0,0.0,18.0,1.0,0.4258761265698601,0.9771687741081456
355,2,2,0,8,37.60245905313576,4955.711073439396,432.113411039278,0.087195037127009,1774.924670621907,2383.91523618103,18355.56301269368,69401.88798739719,665653.3629501793,12489763.32436142,15.359195688370235,28.47844298175803,5.208221197128296,0.0,0.0844770669937133,0.0122860670089721,0.0,8.0,1.0,0.6559592315128872,1.323064290465699
283,1,1,0,0,29.96112697144133,3342.4266394784804,259.95576546789647,0.0777745612715848,1465.9546270618523,2327.0748447753645,9133.11781485451,27333.01703560784,52780.58843850595,540967.8118190862,14.002557427724742,24.25260163039737,0.0,0.0,0.0721909999847412,0.0,0.0,0.0,0.0,0.0,0.0
238,1,1,0,1,24.11921922075262,3275.144997318527,227.6686188300882,0.0695140578559081,1712.272062205428,2461.7877830009456,9133.11781485451,31001.67904672826,56730.45238299786,540967.8118190862,13.39188888882433,23.00433605589089,0.0,0.0,0.0721909999847412,0.0,0.0,1.0,1.0,0.0,0.0
39,0,0,0,4,4.303348858517218,128.74018452146532,102.1763181955584,0.7936629776891626,413.8922720299085,430.9257978225188,1376.6262115066293,12446.643276973984,11944.271310277803,48313.90634464436,18.80140835298816,25.002995090364184,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.2853190898895264,3.1980546468364897
148,0,0,0,10,37.26508961924662,1548.2720461927438,1474.392078112196,0.9522823083564538,1316.0083888408806,1637.0754326946487,6910.312911886746,25119.175468222824,29650.615857054767,179817.3529978851,10.203390236554611,17.144882639765868,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.3288623491923014,0.8764823166307465
276,1,1,0,12,37.72212889150084,3041.229331176169,113.8859078200635,0.0374473265309522,1379.291035774277,2071.0290391236244,9387.819507903052,28036.02162412628,44902.048896132364,359501.5967072095,12.347095943100111,21.04225646184894,0.0,0.0,0.071786880493164,0.0,0.0,12.0,1.0,0.6988904692909934,1.4945088161525864
422,3,3,0,27,48.03467744265741,5102.713173536672,1331.6519815627505,0.2609693973137407,1512.2055444460684,2067.7008507672685,9387.819507903052,30178.90135151429,42625.20147685931,359501.5967072095,12.293641206948475,21.301462990792853,3.523856282234192,3.003710389137268,0.0803070863087972,0.0111396203901822,0.0,27.0,1.0,0.3640704796864436,0.970279045316196
234,2,2,0,92,35.34734442576527,2164.9260128611395,1210.7799139397714,0.5592708049822079,1149.6050283182317,1799.5731303863904,9248.081516309674,24246.7019739015,32977.76546385386,272626.8219067162,16.6492754062751,26.72569814468069,0.5201458930969238,0.0,0.0845671892166137,0.0114756822586059,0.0,93.0,1.0108695652173914,0.0925686071207235,0.2564324148635903
402,3,3,0,84,51.46611686942385,4013.9196812995706,1163.0141873597242,0.2897452564330285,1243.0014107444783,1795.080142469806,9248.081516309674,24619.720127513054,32948.32081259705,272626.8219067162,16.297036520308854,25.3703820816406,4.088018298149109,3.567872405052185,0.077892780303955,0.0132999871253225,0.0,85.0,1.011904761904762,0.0594728222812514,0.1185084075927614
309,1,1,0,78,39.37272666219798,2008.736402018813,245.60130292814003,0.1222665665247599,801.7119578558644,1458.3007854782766,6549.345323341579,16882.14608331488,26568.79221162856,208030.61054797884,17.722097893639905,26.785535552026985,0.0,0.0,0.0645439624786377,0.0,0.0,79.0,1.0128205128205128,0.0587006606064833,0.1189616998266298
47,0,0,0,0,4.707587038723078,220.51033695444684,151.4859729479928,0.6869790098742031,587.1811443494314,776.1713481722762,2926.49601061522,22691.13592933925,24581.99262533003,105583.24482448192,19.91025184486796,28.0385581689318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2,2,0,0,55.739669784490346,1454.2265168769527,228.2651966463569,0.1569667407362172,673.7408444009405,852.5786675462281,4732.0798204898565,17449.232521488037,19636.58767937929,114843.68273584552,14.099114017664151,22.21877528117501,0.9761388301849364,0.0,0.071637749671936,0.000144600868225,0.0,0.0,0.0,0.0,0.0
275,2,2,0,0,39.011209201626414,1467.3107768170355,216.81328372588243,0.147762346703542,662.0461144594778,845.01903087232,4732.0798204898565,17361.02626609739,19498.068058424746,114843.68273584552,14.355616304177593,22.21896134245313,0.9761388301849364,0.0,0.071637749671936,0.000144600868225,0.0,0.0,0.0,0.0,0.0
200,1,1,0,1,81.61271950504245,2346.688023924138,237.065391822594,0.1010212646102708,1472.69628395991,1753.6387906317786,7838.355447579892,34682.44027904645,47616.51603167037,436101.6584984058,14.403790963279784,27.544667140173907,0.0,0.0,0.0721416473388671,0.0,0.0,1.0,1.0,0.0,0.0
365,4,4,0,1,57.22729532419486,3941.033689502055,718.620901449436,0.1823432525744871,1352.6904209138308,1635.0524704587087,7838.355447579892,31045.719362621425,41038.39570830065,436101.6584984058,12.363202356571168,23.089004352393488,1.5816471576690674,1.291519047409667,0.0657582283020019,0.0065144199121824,0.0,1.0,1.0,0.0,0.0
515,5,5,0,20,54.89476869804511,5487.281183563557,1170.217073879885,0.2132599068159873,1332.801352023692,1494.7775613604997,7838.355447579892,29848.042502484303,38749.79409494246,436101.6584984058,12.355480662572688,23.79773061375649,1.3820325136184692,1.170706669377441,0.0670379638671875,0.0063640416325629,0.0,20.0,1.0,0.1031080923582378,0.1712475540222939
547,6,6,0,37,60.223989604818414,5982.341445588156,1495.2651938703048,0.2499464812348732,1382.0004173171658,1746.7867927322734,16600.495876485198,39389.91895428791,208305.3564709009,4456063.095959568,12.220752040000006,22.330678039893435,1.3825052738189698,1.5482269986149149,0.0585419734319051,0.0116931983586018,1.0,37.0,1.0,0.1688728001382616,0.3869279526913813
542,5,4,1,35,58.93568631498779,5914.956203487564,254.08069584287588,0.0429556343448604,1379.224885245546,1965.6518553111712,16600.495876485198,41304.21003544916,211399.7253171731,4456063.095959568,13.438444629399482,27.32158797140419,1.760082125663757,1.5656780142476094,0.0496618747711181,0.0154337882723059,1.0,35.0,1.0,0.1583684121861177,0.3888788841322691
531,5,4,1,37,59.70233818514975,5890.6350322189255,1518.6605940762406,0.2578093169530792,1386.748506251092,2217.658876383543,11207.972495071515,29003.1737122319,49169.74349875679,476174.6209576732,13.718848220299298,28.39062628780296,0.9501911997795104,0.2215514156068917,0.0654107093811035,0.0208591093042161,0.0,37.0,1.0,0.2644709547360738,1.0510052710992588
313,4,3,1,84,42.18702475144398,4232.747425099998,760.8659540286975,0.1797569941255642,1698.0168371541483,2440.8635596315494,11207.972495071515,34704.597735817435,59201.3835989924,476174.6209576732,11.98374724395083,27.266099071100875,0.864384651184082,0.1897251992113464,0.071685791015625,0.0186277965311789,0.0,88.0,1.0476190476190477,0.0739177508526537,0.1384295447006714
307,1,1,0,80,40.21761637826221,2167.370323143856,115.39497389401323,0.0532419276308205,876.7928152013063,1631.2658569967284,10425.252250173737,21067.02305623153,34932.92997593249,222737.5749084094,14.768815298972338,23.98516437635676,0.0,0.0,0.1120872497558593,0.0,0.0,84.0,1.05,0.0750360337993766,0.1358754811342566
362,1,1,0,60,43.16300151809624,2239.4741502085576,89.0,0.0397414723414921,781.4610445881556,1569.6497333452778,10425.252250173737,40542.639127052615,380058.7917093047,7204145.531889974,16.34114446098289,25.723693171007973,0.0,0.0,0.1120872497558593,0.0,0.0,64.0,1.0666666666666669,0.073611930265265,0.1340667446233671
57,0,0,0,6,6.442484400741848,70.5180406270747,25.019992006393608,0.3548027112481544,128.7583013750069,124.97883069002737,492.8532064275433,9508.305636038136,9545.596287391256,34457.18862935321,27.69446360895228,32.459854786119365,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0197093486785888,0.0062271025083767
20,0,0,0,26,7.844686433905468,125.82281904487743,123.58397954427588,0.982206411224954,814.0995785875589,898.3270432536328,2901.292965084005,44158.75425698953,38533.919334801416,144260.98396799486,2.3667623267502464,3.5597499360656464,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.2345536708831787,0.6437254757664805
28,0,0,0,46,8.326136100713525,135.4731005847503,115.974135047432,0.8560676218883764,607.2409340298208,819.9029389513867,2901.292965084005,33778.82279841324,35929.82063403175,144260.98396799486,9.47253031426104,20.21531954138522,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.193243916829427,0.541119914797187
30,0,0,0,49,7.919055332624924,34.77927174436485,29.5296461204668,0.8490587824125839,113.03155678621305,82.26461434456874,280.2638316489146,7990.336064458381,8407.841855556051,34789.80425473894,45.00000004643917,32.84593631912735,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.2078320284684499,0.4991885755852313
28,0,0,0,51,8.008866287083242,32.77927174436485,27.784887978899608,0.8476359144152178,119.0842860156148,81.64566678517431,280.2638316489146,8451.272096386503,8535.378982790178,34789.80425473894,45.0000000503091,31.622937251361016,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.1972813558578491,0.4850083542008267
13,0,0,0,44,5.8982589656188775,13.242640687119286,11.180339887498947,0.8442681600788071,113.34458318076832,47.82402960385783,177.1273770161169,4943.495625022858,4196.981829188494,13892.075412043498,49.09090909090909,30.061919570520825,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.2145082673361135,0.5069913019201276
140,0,0,0,9,15.508037772384862,813.8702710213587,749.6946044890545,0.9211475479356588,728.2747563997771,1137.7067170083735,4890.504374750593,18082.132134227515,24434.126240173715,167131.06740734872,16.234272509434064,22.80851394442427,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0540643334388733,2.722097082226341
198,1,1,0,24,44.94357542206771,1331.212350465629,244.10038918445008,0.1833669805565348,840.5189599200845,1138.1625464626657,4890.504374750593,20012.83147517523,24349.839867333736,167131.06740734872,15.681315897261712,23.243878963750035,0.0,0.0,0.0799822807312011,0.0,0.0,24.0,1.0,0.2166968324910039,0.5643797280185265
369,4,3,1,31,46.91797352312006,3238.066666259924,1367.7342578147263,0.4223922478392039,1096.482746483601,1531.3355983969614,7458.841961095891,23500.083075357503,29390.196049096667,232998.9701336572,15.560094784455387,24.55024939880501,2.386751572291056,2.6092788576405344,0.0976401567459106,0.0181331734038862,0.0,31.0,1.0,0.2109358151753743,0.5132887067896786
240,4,3,1,0,24.800032520336835,1929.3891403028545,544.4722215136416,0.2821992775538149,1003.900697719994,1230.7908286924724,5885.879250610788,22943.92883065995,29404.04054131496,246932.6969932753,15.877104775915036,29.11436148261928,3.1440879503885903,3.6792494046257,0.1016049981117248,0.0153606811161662,0.0,0.0,0.0,0.0,0.0
191,1,1,0,0,28.754532369459948,2215.984549918104,638.658750820812,0.2882054167951735,1452.9876937347544,1670.8890292576543,6080.721012413544,27282.244959638163,31513.278532397224,246932.6969932753,11.948856439593133,25.95178968779209,0.0,0.0,0.095841646194458,0.0,0.0,0.0,0.0,0.0,0.0
233,1,1,0,0,25.323538784027445,2093.0058513501194,732.1645989803112,0.3498148839421635,1117.9057042166596,1618.143702416132,6080.721012413544,22034.121547654915,29480.17957820488,246932.6969932753,11.306437184969363,21.905782878304983,0.0,0.0,0.095841646194458,0.0,0.0,0.0,0.0,0.0,0.0
261,1,1,0,0,29.34475213390193,2139.0025938003114,100.1299156096718,0.0468114979850368,1014.6075286079154,1455.324806736471,6080.721012413544,18849.93938417284,24244.20070465928,166586.07423875795,13.43903794788096,24.685300383116875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2,2,0,0,39.27584897233975,2405.631708201321,1902.4789092129247,0.7908437948863745,872.8047033106843,1399.2073533258394,7152.640179645792,19092.25900858252,31206.42901346268,411426.0893484291,21.29520000387636,38.27651734293951,0.832054615020752,0.0,0.1158667802810669,0.0039933919906616,0.0,0.0,0.0,0.0,0.0
307,2,2,0,0,32.31515034824857,2329.201466786338,1841.791790621296,0.790739580446197,941.8913455692172,1457.794501020577,7152.640179645792,20781.64687213197,35702.42203363205,411426.0893484291,24.90901521797667,43.87835881246798,0.832054615020752,0.0,0.1158667802810669,0.0039933919906616,0.0,0.0,0.0,0.0,0.0
159,0,0,0,30,19.541301933811845,1185.036451237219,695.3804713967743,0.5868009128924037,924.7731847541696,1751.2546369094891,7152.640179645792,23321.073699048942,44541.358533380095,411426.0893484291,39.779091741174405,54.61174909371563,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0824819104424838,0.1425871553383263
88,1,0,1,30,13.477242253972337,248.7275342813473,183.0109286354233,0.7357887785290838,340.1110146642333,341.11659424189025,1289.6027548886975,8428.78973751981,9060.258787241137,43780.76106981722,42.62240778469568,51.13565539837546,0.0,0.0,0.0558006763458251,0.0,0.0,30.0,1.0,0.0824819104424838,0.1425871553383263
220,4,2,2,41,28.16044790442896,713.1923898735591,67.26812023536856,0.0943197392323471,396.0644603237308,357.70987550082293,1522.11110775093,11158.188859051632,12561.46566708005,67008.59781461721,52.33873169635549,65.16344897333906,1.0133376121520996,0.7344371149115618,0.0590041279792785,0.0057254602516749,0.0,41.0,1.0,0.238810122013092,0.7699521818379172
281,6,3,3,78,41.81644100663436,999.6937494492072,54.12947441089743,0.054146056670576,436.6599877645341,358.7506731732637,1522.11110775093,12437.104642722532,13142.414997142772,68985.04883799683,44.77550050261327,61.01959733744498,1.139240312576294,0.7901062484979327,0.0648270845413208,0.0098187948814831,0.0,78.0,1.0,0.1002515724727085,0.2527020052109737
